,actualarrivaltime,actualdeparturetime,aircrafttype,destination,destinationCity,destinationName,diverted,estimatedarrivaltime,filed_airspeed_kts,filed_airspeed_mach,filed_altitude,filed_departuretime,filed_ete,filed_time,ident,origin,originCity,originName,route
1,0,0,A321,KLAS,"Las Vegas, NV",McCarran Intl,,1539096960,364,,0,1539087900,02:31:00,1538889925,AAL2238,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,
2,0,0,A321,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1539022705,456,,350,1539015000,02:13:00,1538803548,AAL2238,KLAS,"Las Vegas, NV",McCarran Intl,COWBY8 GUP J72 TXO TURKI VKTRY2
3,0,0,A321,KLAS,"Las Vegas, NV",McCarran Intl,,1539009481,461,,340,1539001500,02:18:00,1538803548,AAL2238,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,KATZZ2 BRHMA CNX ZUN PGS TYSSN5
4,0,1538928817,A321,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538937300,472,,310,1538928600,02:22:00,1538929345,AAL2238,KLAS,"Las Vegas, NV",McCarran Intl,COWBY8 GUP J72 ABQ J15 CME BGS GEEKY BOOVE4
5,1538849700,1538842230,A321,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538849700,456,,170,1538842200,02:09:00,1538842715,AAL2238,KLAS,"Las Vegas, NV",McCarran Intl,COWBY8 GUP J72 TXO TURKI VKTRY2
6,1538837231,1538828687,A321,KLAS,"Las Vegas, NV",McCarran Intl,,1538837231,463,,320,1538828700,02:24:00,1538829221,AAL2238,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,TTT239015 ROOOO KATZZ2 BRHMA CNX ZUN PGS TYSSN5
7,1538763745,1538755832,A321,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538763745,460,,350,1538755800,02:08:00,1538756324,AAL2238,KLAS,"Las Vegas, NV",McCarran Intl,COWBY8 GUP J72 TXO TURKI VKTRY2
8,1538751759,1538743020,A321,KLAS,"Las Vegas, NV",McCarran Intl,,1538751759,459,,340,1538742300,02:26:00,1538743646,AAL2238,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,TTT254033 ROOOO KATZZ2 BRHMA CNX ZUN PGS TYSSN5
9,1538676857,1538669277,A321,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538676857,458,,350,1538669400,02:08:00,1538670481,AAL2238,KLAS,"Las Vegas, NV",McCarran Intl,PGS056029 TXO TURKI VKTRY2
10,1538664780,1538656418,A321,KLAS,"Las Vegas, NV",McCarran Intl,,1538664780,462,,340,1538655900,02:24:00,1538657731,AAL2238,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,TTT238015 ROOOO KATZZ2 BRHMA CNX ZUN PGS TYSSN5
11,1538591468,1538583023,A321,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538591468,455,,215,1538582820,02:11:00,1538584060,AAL2238,KLAS,"Las Vegas, NV",McCarran Intl,LAS087024 COWBY COWBY8 GUP J72 TXO TURKI VKTRY2
12,1538577634,1538569312,A321,KLAS,"Las Vegas, NV",McCarran Intl,,1538577634,452,,360,1538569500,02:22:00,1538570401,AAL2238,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,MQP042011 PGS TYSSN5
13,1538505253,1538497484,A321,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,,1538505253,462,,350,1538496420,02:10:00,1538498687,AAL2238,KLAS,"Las Vegas, NV",McCarran Intl,PGS282040 COWBY TXO TURKI VKTRY2
14,1538491337,1538483062,A321,KLAS,"Las Vegas, NV",McCarran Intl,,1538491337,455,,360,1538483100,02:18:00,1538484249,AAL2238,KDFW,"Dallas-Fort Worth, TX",Dallas-Fort Worth Intl,KATZZ2 BRHMA CNX ZUN PGS TYSSN5
0,0,0,B712,KLAX,"Los Angeles, CA",Los Angeles Intl,,1539113400,220,,0,1539110040,00:56:00,1538889928,DAL1174,KLAS,"Las Vegas, NV",McCarran Intl,
1,0,0,B712,KLAS,"Las Vegas, NV",McCarran Intl,,1539106140,192,,0,1539102300,01:04:00,1538889928,DAL1174,KLAX,"Los Angeles, CA",Los Angeles Intl,
2,0,0,B712,KLAX,"Los Angeles, CA",Los Angeles Intl,,1539027000,220,,0,1539023640,00:56:00,1538803551,DAL1174,KLAS,"Las Vegas, NV",McCarran Intl,
3,0,0,B712,KLAS,"Las Vegas, NV",McCarran Intl,,1539018699,451,,270,1539015900,00:48:00,1538803551,DAL1174,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 MISEN KEPEC6
4,0,0,B712,KLAX,"Los Angeles, CA",Los Angeles Intl,,1538939619,449,,320,1538937240,00:41:00,1538717162,DAL1174,KLAS,"Las Vegas, NV",McCarran Intl,BOACH8 RIKII SHTNR ANJLL4
5,1538931960,1538929500,B712,KLAS,"Las Vegas, NV",McCarran Intl,,1538931960,457,,270,1538929500,00:49:00,1538717162,DAL1174,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 MISEN KEPEC6
6,1538853810,1538850873,B712,KLAX,"Los Angeles, CA",Los Angeles Intl,,1538853810,454,,320,1538850840,00:48:00,1538630797,DAL1174,KLAS,"Las Vegas, NV",McCarran Intl,BOACH8 RIKII SHTNR ANJLL4
7,1538845680,1538843340,B712,KLAS,"Las Vegas, NV",McCarran Intl,,1538845680,450,,270,1538843100,00:41:00,1538630797,DAL1174,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 MISEN KEPEC6
8,1538767440,1538765033,B712,KLAX,"Los Angeles, CA",Los Angeles Intl,,1538767440,454,,300,1538764440,00:52:00,1538544383,DAL1174,KLAS,"Las Vegas, NV",McCarran Intl,BOACH8 RIKII SHTNR ANJLL4
9,1538757000,1538757000,B712,KLAS,"Las Vegas, NV",McCarran Intl,,1538759766,455,,270,1538756700,00:46:00,1538544383,DAL1174,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 MISEN KEPEC6
10,1538680680,1538678200,B712,KLAX,"Los Angeles, CA",Los Angeles Intl,,1538680680,457,,320,1538678040,00:48:00,1538457939,DAL1174,KLAS,"Las Vegas, NV",McCarran Intl,BOACH8 RIKII SHTNR ANJLL4
11,1538674440,1538671860,B712,KLAS,"Las Vegas, NV",McCarran Intl,,1538674440,449,,270,1538670300,01:01:00,1538457939,DAL1174,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 MISEN KEPEC6
12,1538594940,1538592300,B712,KLAX,"Los Angeles, CA",Los Angeles Intl,,1538594940,461,,320,1538591640,00:49:00,1538371567,DAL1174,KLAS,"Las Vegas, NV",McCarran Intl,BOACH8 RIKII SHTNR ANJLL4
13,1538587500,1538585300,B712,KLAS,"Las Vegas, NV",McCarran Intl,,1538587500,455,,270,1538583900,00:51:00,1538371567,DAL1174,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 MISEN KEPEC6
14,1538508060,1538505448,B712,KLAX,"Los Angeles, CA",Los Angeles Intl,,1538508060,460,,320,1538505240,00:44:00,1538285157,DAL1174,KLAS,"Las Vegas, NV",McCarran Intl,BOACH8 RIKII SHTNR ANJLL4
0,0,0,B738,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1539118200,417,,0,1539102300,04:25:00,1538889938,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,
1,0,0,B38M,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1539031800,466,,350,1539015900,04:25:00,1538803562,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CNERY BLH J169 SALOM EWM FST DLF LRD BRO RADAS UT22 PERGO XUDUN XUDU1A
2,0,1538929453,B738,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538944680,464,,350,1538929500,04:20:00,1538929930,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CNERY BLH J169 SALOM EWM FST DLF LRD BRO RADAS UT22 VESKO UT11 URTEL UT34 VOMAR UM782 CUN
3,1538858880,1538843760,B737,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538858880,452,,370,1538843100,04:20:00,1538630804,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CNERY BLH J169 SALOM EWM FST DLF LRD BRO RADAS UT22 VESKO UT11 URTEL UT34 VOMAR UM782 CUN
4,1538772456,1538757478,B738,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538772456,466,,350,1538756700,04:04:00,1538758026,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CNERY BLH J169 SALOM EWM FST DLF LRD BRO RADAS UT22 PERGO XUDUN XUDU1A
5,1538685726,1538670150,B738,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538685726,460,,350,1538670300,04:12:00,1538671181,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CNERY BLH J169 SALOM EWM FST DLF LRD BRO RADAS UT22 PERGO XUDUN XUDU1A
6,1538599916,1538584520,B738,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538599916,464,,350,1538583900,04:18:00,1538585492,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,MZB336046 BLCKD EWM FST DLF LRD BRO RADAS UT22 PERGO XUDUN XUDU1A
7,1538513163,1538497609,B737,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538513163,457,,370,1538497200,04:18:00,1538498467,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,PNDAH2 TCATE PPE UT11 OMISI UJ38 CUU UJ2 MAM UT22 VESKO UT11 URTEL UT34 VOMAR UM782 CUN
8,1538427119,1538411416,B737,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538427119,455,,370,1538410800,04:19:00,1538412294,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CNERY BLH J169 SALOM EWM FST DLF LRD BRO RADAS UT22 PERGO XUDUN XUDU1A
9,1538339906,1538324472,B737,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538339906,454,,370,1538324400,04:13:00,1538325334,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,MZB318053 WIILD EWM FST DLF LRD BRO RADAS UT22 PERGO XUDUN XUDU1A
10,1538254200,1538238481,B737,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538254200,454,,370,1538238000,04:31:00,1538239328,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,LAX162016 DOTSS DOTSS2 CNERY BLH J169 SALOM EWM FST DLF LRD BRO RADAS UT22 PERGO XUDUN XUDU1A
11,1538167273,1538151595,B737,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538167273,453,,370,1538151600,04:30:00,1537939571,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CNERY BLH J169 SALOM EWM FST DLF LRD BRO RADAS UT22 PERGO XUDUN XUDU1A
12,1538081151,1538065417,B737,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1538081151,453,,370,1538065200,04:30:00,1537853158,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,PNDAH2 TCATE PPE UL655 PELNI UL655 CDR UJ46 TAM UT46 USBER UT17 PERGO XUDUN XUDU1B
13,1537994057,1537978781,B737,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1537994057,452,,370,1537978800,04:30:00,1537766759,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CNERY BLH J169 SALOM EWM FST DLF LRD BRO RADAS UT22 PERGO XUDUN XUDU1A
14,1537908840,1537893772,B737,MMUN,"Cancun, Quintana Roo",Cancun Int'l,,1537908840,448,,390,1537892400,04:14:00,1537894661,SWA340,KLAX,"Los Angeles, CA",Los Angeles Intl,SLI224016 WIILD DOTSS2 CNERY BLH J169 SALOM EWM FST DLF LRD BRO RADAS UT22 MARUS UT22 PERGO XUDUN XUDU1A
0,0,0,B712,KPDX,"Portland, OR",Portland Intl,,1539109620,357,,0,1539102300,02:02:00,1538889929,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,
1,0,0,B712,KPDX,"Portland, OR",Portland Intl,,1539023422,453,,340,1539015900,02:12:00,1538803551,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,LADYJ4 CSTRO DUCKE LMT MOXEE TMBRS2
2,0,1538929380,B712,KPDX,"Portland, OR",Portland Intl,,1538937180,460,,320,1538929500,02:09:00,1538717163,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,LADYJ4 CSTRO DUCKE LMT MOXEE TMBRS2
3,1538843400,1538843400,B712,KPDX,"Portland, OR",Portland Intl,,1538851711,458,,300,1538843100,02:10:00,1538630797,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,LADYJ4 CSTRO DUCKE LMT MOXEE TMBRS2
4,1538757556,1538757556,B712,KPDX,"Portland, OR",Portland Intl,,1538765122,452,,340,1538756700,02:02:00,1538544383,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,SUMMR1 SCTRR SNS SPNSR TMBRS2
5,1538676780,1538670060,B712,KPDX,"Portland, OR",Portland Intl,,1538676780,449,,340,1538670300,01:52:00,1538457939,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,LADYJ4 CSTRO DUCKE LMT MOXEE TMBRS2
6,1538583660,1538583660,B712,KPDX,"Portland, OR",Portland Intl,,1538590300,449,,340,1538583900,01:48:00,1538371567,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,LADYJ4 CSTRO DUCKE LMT MOXEE TMBRS2
7,1538497680,1538497680,B712,KPDX,"Portland, OR",Portland Intl,,1538504517,452,,340,1538497500,01:55:00,1538285157,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,SUMMR1 SCTRR SNS RBL LMT MOXEE TMBRS2
8,1538417160,1538410680,B712,KPDX,"Portland, OR",Portland Intl,,1538417160,450,,340,1538411100,01:47:00,1538198748,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,LADYJ4 CSTRO MOXEE TMBRS2
9,1538331300,1538324520,B712,KPDX,"Portland, OR",Portland Intl,,1538331300,449,,340,1538324700,01:53:00,1538112352,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,LADYJ4 CSTRO DUCKE LMT MOXEE TMBRS2
10,1538244449,1538237940,B712,KPDX,"Portland, OR",Portland Intl,,1538244449,451,,340,1538238300,01:44:00,1538025956,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,SUMMR1 SCTRR SNS SPNSR TMBRS2
11,1538160240,1538153433,B712,KPDX,"Portland, OR",Portland Intl,,1538160240,450,,340,1538151900,01:52:00,1537939560,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,SUMMR1 SCTRR SNS SPNSR TMBRS2
12,1538065200,1538065200,B712,KPDX,"Portland, OR",Portland Intl,,1538072221,450,,340,1538065500,01:57:00,1537853148,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,SUMMR1 SCTRR SNS SPNSR TMBRS2
13,1537985199,1537978620,B712,KPDX,"Portland, OR",Portland Intl,,1537985199,444,,360,1537979100,01:57:00,1537766748,DAL2973,KLAX,"Los Angeles, CA",Los Angeles Intl,LADYJ4 CSTRO DUCKE LMT MOXEE TMBRS2
0,1538932887,1538929338,B737,KOAK,"Oakland, CA",Metropolitan Oakland Intl,,1538932887,462,,360,1538929800,01:10:00,1538717173,SWA4756,KLAX,"Los Angeles, CA",Los Angeles Intl,LADYJ4 COREZ RGOOD EMZOH3
1,1538504700,1538500620,B737,KELP,"El Paso, TX",El Paso Intl,,1538504700,457,,380,1538500800,01:06:00,1538285167,SWA4756,KSAT,"San Antonio, TX",San Antonio Intl,ALISS5 FST TXSAS BEAHR3
2,1538418039,1538413924,B737,KELP,"El Paso, TX",El Paso Intl,,1538418039,452,,400,1538414400,01:06:00,1538414814,SWA4756,KSAT,"San Antonio, TX",San Antonio Intl,SAT352012 LEJON TXSAS BEAHR3
3,1538158856,1538154720,B737,KELP,"El Paso, TX",El Paso Intl,,1538158856,451,,400,1538155200,01:08:00,1537939571,SWA4756,KSAT,"San Antonio, TX",San Antonio Intl,ALISS5 FST TXSAS BEAHR3
4,1538072722,1538068560,B737,KELP,"El Paso, TX",El Paso Intl,,1538072722,459,,320,1538068800,01:05:00,1537853159,SWA4756,KSAT,"San Antonio, TX",San Antonio Intl,ALISS5 FST TXSAS BEAHR3
5,1537986334,1537981860,B737,KELP,"El Paso, TX",El Paso Intl,,1537986334,455,,400,1537982400,01:12:00,1537766759,SWA4756,KSAT,"San Antonio, TX",San Antonio Intl,ALISS5 FST TXSAS BEAHR3
0,0,0,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1539116220,396,,0,1539102420,03:50:00,1538889934,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,
1,0,0,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1539028490,460,,350,1539016020,03:27:00,1538803558,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 LAS BAWER LARVE EKR BFF J94 FOD MYRRS FYTTE4
2,0,1538929329,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1538942760,460,,350,1538929620,03:34:00,1538929824,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,LAX141018 SEBBY OSHNN8 BEALE J146 DVC FQF J10 LBF FOD MYRRS FYTTE4
3,1538855731,1538843616,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1538855731,460,,350,1538843220,03:36:00,1538844165,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 LAS BAWER LARVE EKR BFF J94 FOD MYRRS FYTTE4
4,1538769323,1538756968,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1538769323,460,,350,1538756820,03:27:00,1538757522,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 LAS BAWER LARVE EKR BFF J94 FOD MYRRS FYTTE4
5,1538682280,1538670485,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1538682280,460,,350,1538670420,03:11:00,1538671692,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CLEEE PKE J96 IRK SHAIN1
6,1538595682,1538583831,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1538595682,460,,350,1538584020,03:17:00,1538585000,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,DAG222052 LAS BAWER LARVE EKR CYS FOD MYRRS FYTTE4
7,1538509338,1538497487,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1538509338,460,,268,1538497620,03:22:00,1538498664,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,POM017027 LAS BAWER LARVE EKR CYS J148 HANKI FOD MYRRS FYTTE4
8,1538430260,1538418320,A320,KORD,"Chicago, IL",Chicago O'Hare Intl,,1538430260,460,,350,1538411220,03:22:00,1538419356,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CLEEE PKE J78 DRK J96 IRK SHAIN1
9,1538337280,1538325109,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1538337280,450,,350,1538325660,03:18:00,1538326371,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,DAG226040 LAS Q70 BAWER LARVE EKR CYS FOD MYRRS FYTTE4
10,1538250940,1538239026,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1538250940,460,,350,1538239260,03:30:00,1538240193,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,DAG LAS J146 DVC HBU J146 GLD IRK BENKY4
11,1538165859,1538153426,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1538165859,460,,330,1538152860,03:35:00,1537939565,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 LAS BAWER LARVE EKR CYS FOD MYRRS FYTTE4
12,1538079881,1538067153,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1538079881,460,,330,1538066460,03:44:00,1537853153,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 LAS BAWER LARVE EKR CYS FOD MYRRS FYTTE4
13,1537992697,1537979997,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1537992697,460,,330,1537980060,03:42:00,1537766754,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CLEEE PKE J96 LANCY J96 IRK BENKY4
14,1537905877,1537893824,A321,KORD,"Chicago, IL",Chicago O'Hare Intl,,1537905877,460,,330,1537893660,03:24:00,1537895112,NKS730,KLAX,"Los Angeles, CA",Los Angeles Intl,TRM311007 DRK J96 IRK BENKY4
0,0,1538929207,B738,KLAR,"Laramie, WY",Laramie Rgnl,,1538935740,462,,370,1538928300,01:48:00,1538929598,SCX8611,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 LAS BAWER LARVE EKR KD66U
1,1538925147,1538906525,B738,KLAX,"Los Angeles, CA",Los Angeles Intl,,1538925147,445,,169,1538904600,05:05:00,1538907081,SCX8611,PHNL,"Honolulu, HI",Daniel K Inouye Intl,MKK4 EBBER R577 ERROT R577 ELKEY RYDRR2
2,1538307060,1538294678,B738,KTOL,"Toledo, OH",Toledo Express,,1538307000,450,,370,1538292600,03:25:00,1538295626,SCX8611,KFAT,"Fresno, CA",Fresno Yosemite Intl,YOSE3 CZQ OAL J148 DTA MTU J157 BFF J94 DBQ GIJ J146 GERBS
0,0,0,B737,KBOS,"Boston, MA",Boston Logan Intl,,1539119520,443,,0,1539101100,05:07:00,1538889926,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,
1,0,0,B739,KBOS,"Boston, MA",Boston Logan Intl,,1539034270,452,,310,1539014700,05:23:00,1538803549,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CLEEE PKE DRK J96 GUP J8 BUKKO J8 BGD MMB PER SGF J98 FAM J78 IIU J526 BKW J42 RBV J222 JFK ROBUC3
2,0,1538929132,B739,KBOS,"Boston, MA",Boston Logan Intl,,1538947380,460,,330,1538928300,05:04:00,1538929576,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,LAX157013 SEBBY OSHNN8 BEALE J146 DVC DANDD MCK OVR OBK YQO PONCT JFUND2
3,1538860402,1538841735,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538860402,452,,310,1538841900,05:12:00,1538842247,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,SLI173008 EYEDL DOTSS2 CLEEE PKE DRK J96 GUP J8 BUKKO J8 BGD MMB PER SGF J98 FAM J78 IIU J526 BKW J42 RBV J222 JFK ROBUC3
4,1538773500,1538755470,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538773500,463,,330,1538755500,04:50:00,1538756007,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,ORCKA3 LAS BAWER LARVE EKR BFF J94 ONL J94 FNT Q818 WOZEE Q935 PONCT JFUND2
5,1538687192,1538669786,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538687192,461,,330,1538669100,04:54:00,1538670807,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,TRM267040 PKE DRK J96 SLN J24 MCI J80 VHP ROD KLYNE Q29 JHW Q82 PONCT JFUND2
6,1538600596,1538583507,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538600596,454,,290,1538582700,04:51:00,1538584625,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,OSHNN8 BEALE J146 DVC DANDD MCK OVR OBK YQO PONCT JFUND2
7,1538520847,1538502323,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538520847,462,,330,1538496300,05:06:00,1538503453,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,OSHNN8 BEALE GARDD Q88 PROMT EKR MBW MOTLY KINGZ NOTAP POLTY BUGSY ENE OOSHN5
8,1538427879,1538410239,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538427879,461,,330,1538409900,04:48:00,1538411292,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,OSHNN8 BEALE J146 DVC DANDD MCK OVR OBK YQO PONCT JFUND2
9,1538340617,1538323481,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538340617,460,,330,1538323500,04:47:00,1538324493,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,OSHNN8 BEALE J146 DVC DANDD MCK OVR OBK YQO PONCT JFUND2
10,1538255306,1538237337,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538255306,455,,290,1538237100,04:59:00,1538238507,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,OSHNN8 BEALE J146 DVC DANDD MCK OVR OBK YQO PONCT JFUND2
11,1538172840,1538154960,B738,KBOS,"Boston, MA",Boston Logan Intl,,1538172840,456,,350,1538150700,05:20:00,1537939557,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,OSHNN8 BEALE J146 DVC GLD LMN BDF GERBS VIEEW PONCT JFUND2
12,1538083046,1538064696,B737,KBOS,"Boston, MA",Boston Logan Intl,,1538083046,460,,330,1538064300,05:24:00,1537853145,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,OSHNN8 BEALE J146 DVC DANDD MCK OVR OBK YQO PONCT JFUND2
13,1538004660,1537987013,B738,KBOS,"Boston, MA",Boston Logan Intl,,1538004660,454,,350,1537977900,05:10:00,1537766746,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CLEEE PKE DRK KA30Q KA36W KK42E KK45I PLESS ALENN IIU J8 HVQ J24 MOL J42 OTT J51 DQO RBV J222 JFK ROBUC3
14,1537915686,1537897493,B737,KBOS,"Boston, MA",Boston Logan Intl,,1537915686,458,,310,1537891500,04:57:00,1537898539,ASA458,KLAX,"Los Angeles, CA",Los Angeles Intl,OSHNN8 BEALE J146 DVC GLD LMN BDF GERBS VIEEW PONCT JFUND2
0,1538932500,1538929130,B753,KSFO,"San Francisco, CA",San Francisco Intl,,1538932500,489,,300,1538928600,00:58:00,1538929421,UAL2783,KLAX,"Los Angeles, CA",Los Angeles Intl,SUMMR1 STOKD SERFR SERFR3
0,1538932320,1538929067,B737,KPHX,"Phoenix, AZ",Phoenix Sky Harbor Intl,,1538932320,444,,330,1538929200,01:02:00,1538929430,SWA2543,KLAX,"Los Angeles, CA",Los Angeles Intl,DOTSS2 CNERY BLH HYDRR1
1,1538925236,1538919504,B737,KLAX,"Los Angeles, CA",Los Angeles Intl,,1538925236,456,,400,1538919600,01:36:00,1538919745,SWA2543,KABQ,"Albuquerque, NM",Albuquerque Intl Sunport,RDRNR3 ZUN J6 DRK J231 HIPPI GABBL HLYWD1
2,1538395670,1538387771,B738,KMDW,"Chicago, IL",Chicago Midway Intl,,1538395670,462,,340,1538387700,02:17:00,1538388581,SWA2543,KBOS,"Boston, MA",Boston Logan Intl,CAM111060 CAM JHW Q29 DORET DJB J60 ASHEN BAGEL PANGG3
3,1538137241,1538128541,B738,KMDW,"Chicago, IL",Chicago Midway Intl,,1538137241,462,,360,1538128500,02:43:00,1537939571,SWA2543,KBOS,"Boston, MA",Boston Logan Intl,HYLND5 HYLND CAM Q822 GONZZ Q29 DORET DJB J60 ASHEN BAGEL PANGG3
4,1538051352,1538042876,B738,KMDW,"Chicago, IL",Chicago Midway Intl,,1538051352,463,,360,1538042100,02:20:00,1537853158,SWA2543,KBOS,"Boston, MA",Boston Logan Intl,HYLND5 HYLND CAM Q822 GONZZ Q29 JHW Q29 DORET DJB J60 JERRI J60 ASHEN BAGEL PANGG3
