AWX,Civil Aviation Authority?Directorate of Airspace Policy,ALLWEATHER,United Kingdom
BBN,Civil Aviation Authority?Airworthiness Division,BRABAZON,United Kingdom
ATQ,CHC Helicopters Nigeria,COLIBRI,Nigeria
APL,Corporativo Aereo Principal,AEREO PRINCIPAL,Mexico
AIO,"Chief of Staff,?United States Air Force",AIR CHIEF,United States
AID,Christian Konig - Century Airbirds,CENTURY AIRBIRD,Austria
,Cambridge Recurrent Training,CAMBRIDGE,United Kingdom
,California Department of Forestry and Fire Protection,CALFIRE,United States
,Careflight Queensland,SAMARITAN,Australia
PWD,Pawa Dominicana,Pawa Dominicana,Dominican Republic
,Castle Air Charter,CASTLEFILM,United Kingdom
,Challenges Aviation,TIGER,United Kingdom
,Challenges Limited,HERITAGE,United Kingdom
,Cheqair,ASTON,United Kingdom
,Clacton Aero Club,CLASSIC WINGS,United Kingdom
,Coral Sun Airways,CORAL SUN,Kirbati
,Cowan Group,COWAN,United States
SMW,Carpatair Flight Service,SMART WINGS,Romania
CCL,Cambodia Airlines,ANGKOR WAT,Cambodia
CCB,Caricom Airways,DOLPHIN,Barbados
CYH,China Southern Airlines Henan,YUHAO,China
CFB,Chongqing Forebase General Aviation,FOREBASE,China
XCA,Colt Transportes Aereos,COLT,Brazil
GCY,CHC Global Operations International,HELIBIRD,United Kingdom
TIP,C and M Aviation,TRANSPAC,United States
SRJ,C Air Jet Airlines,SYRJET,Syrian Arab Republic
ORO,C N Air,CAPRI,Spain
RWG,C&M Airways,RED WING,United States
RMU,"C.S.P., Societe",AIR-MAUR,Mauritania
CJZ,Caliber Jet,CALIBER JET,United States
CRC,Cameroon Airlines Corporation,CAMAIRCO,Cameroon
AUN,Common Sky,COMMON SKY,Austria
CBI,Cabi,CABI,Ukraine
CPI,Compagnia Aerea Italiana,AIRCAI,Italy
ICL,CAL Cargo Air Lines,CAL,Israel
CMR,CAM Air Management,CAMEO,United Kingdom
CTZ,CATA L¨ªnea A¨¦rea,CATA,Argentina
CCF,CCF Manager Airline,TOMCAT,Germany
CED,CEDTA?(Compa?¨ªa Ecuatoriana De Transportes A¨¦reos),CEDTA,Ecuador
HBI,CHC Denmark,HELIBIRD,Denmark
HEM,CHC Helicopter,HEMS,Australia
SCH,CHC Airways,SCHREINER,Netherlands
HKS,CHC Helikopter Service,HELIBUS,Norway
VCI,CI-Tours,CI-TOURS,Ivory Coast
CKC,CKC Services,,United States
CMZ,CM Stair,CEE-EM STAIRS,Mauritania
CNT,Centre national d'¨¦tudes des t¨¦l¨¦communications?- C.N.E.T.,KNET,France
OAP,COAPA AIR,COAPA,Mexico
PDR,COMAV,SPEEDSTER,Namibia
CRH,CRI Helicopters Mexico,HELI-MEX,Mexico
IRO,CSA Air,IRON AIR,United States
CSE,CSE Aviation,OXFORD,United Kingdom
CTQ,CTK Network Aviation,CITYLINK,Ghana
CBR,Cabair College of Air Training,CABAIR,United Kingdom
CVE,Cabo Verde Express,KABEX,Cape Verde
CWD,Caernarfon Airworld,AMBASSADOR,United Kingdom
CXE,Caicos Express Airways,CAICOS,Turks and Caicos Islands
CCE,Cairo Air Transport Company,,Egypt
CGC,Cal Gulf Aviation,CAL-GULF,S?o Tom¨¦ and Pr¨ªncipe
REZ,Cal-West Aviation,CAL AIR,United States
CSL,California Air Shuttle,CALIFORNIA SHUTTLE,United States
CMV,Calima Aviaci¨®n,CALIMA,Spain
CAV,Calm Air,CALM AIR,Canada
CAM,Camai Air,AIR CAMAI,United States
KHV,Cambodia Angkor Air,ANGKOR AIR,Cambodia
UYC,Cameroon Airlines,CAM-AIR,Cameroon
HSO,Campania Helicopteros De Transporte,HELIASTURIAS,Spain
CJA,CanJet,CANJET,Canada
PIL,Canada Jet Charters,PINNACLE,Canada
CDN,Canadian Airlines,CANADIAN,Canada
CTG,Canadian Coast Guard,CANADIAN COAST GUARD,Canada
HIA,Canadian Eagle Aviation,HAIDA,Canada
CFC,Canadian Forces,CANFORCE,Canada
BZD,Canadian Global Air Ambulance,BLIZZARD,Canada
CDN,Canadian Helicopters,CANADIAN,Canada
TKR,Canadian Interagency Forest Fire Centre,TANKER,Canada
XNC,Canadian National Telecommunications,,Canada
MPE,Canadian North,EMPRESS,Canada
CPC,Canadian Pacific Airlines,EMPRESS,Canada
CDR,Canadian Regional Airlines,CANADIAN REGIONAL,Canada
CWH,Canadian Warplane Heritage Museum,WARPLANE HERITAGE,Canada
CWA,Canadian Western Airlines,CANADIAN WESTERN,Canada
CWW,Canair,CANAIR,China
CUI,Cancun Air,CAN-AIR,Mexico
KAP,Cape Air,CAIR,United States
CTO,Cape Air Transport,,Australia
SEM,Cape Central Airways,SEMO,United States
CMY,Cape Smythe Air,CAPE SMYTHE AIR,United States
CPX,Capital Air Service,CAPAIR,United States
CPD,Capital Airlines,CAPITAL DELTA,Kenya
NCP,Capital Airlines Limited,CAPITAL SHUTTLE,Nigeria
CCI,Capital Cargo International Airlines,CAPPY,United States
CCQ,Capital City Air Carriers,CAP CITY,United States
EGL,Capital Trading Aviation,PRESTIGE,United Kingdom
CEX,Capitol Air Express,CAPITOL EXPRESS,United States
CWZ,Capitol Wings Airline,CAPWINGS,United States
VAN,Caravan Air,CAMEL,Mauritania
CWN,Cardiff Wales Flying Club,CAMBRIAN,United Kingdom
FVA,Cardinal/Air Virginia,AIR VIRGINIA,United States
GOL,Cardolaar,CARGOLAAR,Namibia
CDI,Cards Air Services,CARDS,Philippines
CFH,Care Flight,CARE FLIGHT,Australia
CDM,Carga A¨¦rea Dominicana,CARGA AEREA,Dominican Republic
EST,Carga Express Internacional,CARGAINTER,Mexico
GGC,Cargo 360,LONG-HAUL,United States
MCX,Cargo Express,MAURICARGO,Mauritania
CRV,Cargo Ivoire,CARGOIV,Ivory Coast
CLM,Cargo Link (Caribbean),CARGO LINK,Barbados
CLA,Cargo Logic Air,FIREBIRD,United Kingdom
CTW,Cargo Three,THIRD CARGO,Panama
CRG,Cargoitalia,WHITE PELICAN,Italy
CJT,Cargojet Airways,CARGOJET,Canada
CLX,Cargolux,CARGOLUX,Luxembourg
ICV,Cargolux Italia,CARGO MED,Italy
CGM,Cargoman,HOTEL CHARLIE,Oman
DEL,Carib Aviation,RED TAIL,Antigua and Barbuda
BCB,Carib Express,WAVEBIRD,Barbados
PWD,CARIBAIR,CARIBAIR,Dominican Republic
DCC,Caribbean Air Cargo,CARICARGO,Barbados
CLT,Caribbean Air Transport,CARIBBEAN,Netherlands
CLT,Club Aerocelta de Vuelo Con Motor,,Spain
BWA,Caribbean Airlines,CARIBBEAN,Trinidad and Tobago
IQQ,Caribbean Airways,CARIBJET,Barbados
CSX,Choice Airways,CHOICE AIR,United States
TLC,Caribbean Express,CARIB-X,United States
GFI,Caribbean Star Airlines,CARIB STAR,Antigua and Barbuda
CRB,Caricom Airways,CARIBBEAN COMMUTER,Suriname
CRT,Caribintair,CARIBINTAIR,Haiti
CVG,Carill Aviation,CARILL,United Kingdom
KRP,Carpatair,CARPATAIR,Romania
CRR,Carranza,CARRANZA,Chile
ULS,Carroll Air Service,ULSTER,United States
CMT,Casement Aviation,CASEMENT,United States
CSO,Casino Airline,CASAIR,United States
CSP,Casper Air Service,CASPER AIR,United States
CPN,Caspian Airlines,CASPIAN,Iran
CSJ,Castle Aviation,CASTLE,United States
CAZ,Cat Aviation,EUROCAT,Switzerland
CBT,Catalina Flying Boats,CATALINA AIR,United States
TEX,Catex,CATEX,France
HDA,Cathay Dragon,DRAGON,Hong Kong
CPA,Cathay Pacific,CATHAY,Hong Kong
CJR,Caverton Helicopters,CAVERTON AIR,Nigeria
CAY,Cayman Airways,CAYMAN,Cayman Islands
CEB,Cebu Pacific,CEBU,Philippines
CIL,Cecil Aviation,CECIL,United Kingdom
CEG,Cega Aviation,CEGA,United Kingdom
CEC,Celtic Airways,CELTAIR,United Kingdom
CWE,Celtic West,CELTIC,United Kingdom
CEV,Centre d'Essais en Vol,CENTEV,France
CNL,Centennial Airlines,WYO-AIR,United States
CNS,Cobalt Air LLC,CHRONOS,United States
CVO,Center Vol,CENTERVOL,Spain
CTS,Center-South,CENTER-SOUTH,Russia
CET,Centrafrican Airlines,CENTRAFRICAIN,Central African Republic
CAX,Central Air Express,CENTRAL EXPRESS,Democratic Republic of the Congo
CTL,Central Airlines,CENTRAL COMMUTER,United States
CNY,Central Airways,CENTRAL LEONE,Sierra Leone
ACN,Central American Airlines,AEROCENTRO,Nicaragua
YOG,Central Aviation,YOGAN AIR,United States
DRN,Central De Discos De Reynosa,DISCOS REYNOSA,Mexico
CMA,Central European Airlines,EUROCENTRAL,Czech Republic
CHA,Central Flying Service,CHARTER CENTRAL,United States
CEM,Central Mongolia Airways,CENTRAL MONGOLIA,Mongolia
GLR,Central Mountain Air,GLACIER,Canada
CQC,Central Queensland Aviation College,,Australia
CSI,Central Skyport,SKYPORT,United States
CLW,Centralwings,CENTRALWINGS,Poland
DTV,Centre Airlines,DUTCH VALLEY,United States
CGS,Centre of Applied Geodynamica,GEO CENTRE,Russia
CVC,Centre-Avia,AVIACENTRE,Russia
CCV,Centro De Helicopteros Corporativos,HELICORPORATIVO,Mexico
ACF,Centro de Formaci¨®n Aeron¨¢utica de Canarias,FORCAN,Spain
CWC,Centurion Air Cargo,CHALLENGE CARGO,United States
URY,Century Aviation,CENTURY AVIA,Mexico
HAI,Century Aviation International,,Canada
XAD,Certified Air Dispatch,,United States
CER,Cetraca Aviation Service,CETRACA,Democratic Republic of the Congo
IRU,Chabahar Airlines,CHABAHAR,Iran
CLG,Chalair Aviation,CHALLAIR,France
CHK,Chalk's International Airlines,CHALKS,United States
CLS,Challenge Air Transport,AIRISTO,Germany
CHS,Challenge Aviation,CHALLENGE AVIATION,Australia
OFF,Challenge International Airlines,CHALLENGE AIR,United States
CHG,Challenge Aero,SKY CHALLENGER,Ukraine
CPH,Champagne Airlines,CHAMPAGNE,France
CCP,Champion Air,CHAMPION AIR,United States
NCH,Chanchangi Airlines,CHANCHANGI,Nigeria
CGN,Chang An Airlines,CHANGAN,China
CHN,Channel Island Aviation,CHANNEL,United States
WML,Chantilly Air,MARLIN,United States
CPL,Chaparral Airlines,CHAPARRAL,United States
CSU,Chari Aviation Services,CHARI SERVICE,Chad
CAH,Charlan Air Charter,CHARLAN,South Africa
HMD,Charlie Hammonds Flying Service,HAMMOND,United States
CGD,Charlotte Air National Guard,,United States
CHW,Charter Air,CHARTER WIEN,Austria
HRT,Chartright Air,CHARTRIGHT,Canada
CHQ,Chautauqua Airlines,CHAUTAUQUA,United States
CBB,Cheboksary Airenterprise?JSC,CHEBAIR,Russia
CHM,Chemech Aviation,,Pakistan
CHZ,Cherline,CHERL,Russia
CMK,Chernomor-Avia,CHERAVIA,Russia
CBM,Cherokee Express,BLUE MAX,United States
CCY,Cherry Air,CHERRY,United States
CAB,Chesapeake Air Service,CHESAPEAKE AIR,United States
CVR,Chevron U.S.A,CHEVRON,United States
CYA,Cheyenne Airways,CHEYENNE AIR,United States
CGO,Chicago Air,WILD ONION,United States
WDY,Chicago Express Airlines,WINDY CITY,United States
RAT,Chief Rat Flight Services,RIVERRAT,South Africa
CCH,Chilchota Taxi A¨¦reo,CHILCHOTA,Mexico
DES,Chilcotin Caribou Aviation,CHILCOTIN,Canada
CAD,Chilliwack Aviation,CHILLIWACKAIR,Canada
ETN,Chim-Nir Aviation,CHIMNIR,Israel
CAL,China Airlines,DYNASTY,Taiwan
CKK,China Cargo Airlines,CARGO KING,China
CES,China Eastern Airlines,CHINA EASTERN,China
HXA,China Express Airlines,CHINA EXPRESS,China
CFA,China Flying Dragon Aviation,FEILONG,China
CTH,China General Aviation Corporation,TONGHANG,China
CAG,China National Aviation Corporation,CHINA NATIONAL,China
CBF,China Northern Airlines,CHINA NORTHERN,China
CNW,China Northwest Airlines,CHINA NORTHWEST,China
CHC,China Ocean Helicopter Corporation,CHINA HELICOPTER,China
CYZ,China Postal Airlines,CHINA POST,China
CSN,China Southern Airlines,CHINA SOUTHERN,China
CXN,China Southwest Airlines,CHINA SOUTHWEST,China
CUA,China United Airlines,LIANHANG,China
CXH,China Xinhua Airlines,XINHUA,China
CYH,China Yunnan Airlines,YUNNAN,China
CGU,Chinguetti Airlines,CHINGUETTI,Mauritania
CEP,Chipola Aviation,CHIPOLA,United States
CPW,Chippewa Air Commuter,CHIPPEWA-AIR,United States
CHF,Chitaavia,CHITA,Russia
CAS,Christman Air System,CHRISTMAN,United States
OEC,Christophorus Flugrettungsverein,CHRISTOPHORUS,Austria
CHO,Chrome Air Services,CHROME AIR,United States
CHU,Church Aircraft,CHURCHAIR,United States
CIU,Cielos Airlines,CIELOS,Peru
CIM,Cimber Sterling,CIMBER,Denmark
CIN,Cinnamon Air,CINNAMON,Sri Lanka
RRU,Cirrus,HELICIRRUS,Chile
NTS,Cirrus Air,NITE STAR,United States
RUS,Cirrus Airlines,CIRRUS AIR,Germany
JTI,Cirrus Middle East,,Lebanon
FIV,CitationAir,FIVE STAR,United States
XCX,Citibank,,United States
HZX,Citic General Aviation,ZHONGXIN,China
SDR,City Airline,SWEDESTAR,Sweden
CIX,City Connexion Airlines,CONNEXION,Burundi
XBG,City of Bangor,,United States
BCY,CityJet,CITY-IRELAND,Ireland
CAQ,Cityair (Chester) Limited,AIR CHESTER,United Kingdom
CII,Cityfly,CITYFLY,Italy
CFE,CityFlyer Express,FLYER,United Kingdom
CNB,Cityline Hungary,CITYHUN,Hungary
HSR,Citylink Airlines,HOOSIER,United States
CIW,Civair Airways,CIVFLIGHT,South Africa
CAP,Civil Air Patrol,CAP,United States
CAT,Civil Air Transport,Mandarin,Taiwan
CIA,Civil Aviation Authority,CALIMERA,Slovakia
CIV,Civil Aviation Authority of New Zealand,CIVAIR,New Zealand
CBA,Civil Aviation Inspectorate of the Czech Republic,CALIBRA,Czech Republic
FMC,Claessens International Limited,CLAESSENS,United Kingdom
CLK,Clark Aviation,CLARKAIR,United States
CSF,Clasair,CALEDONIAN,United Kingdom
CLY,Clay Lacy Aviation,CLAY-LACY,United States
CGK,Click Airways,CLICK AIR,Kyrgyzstan
CLZ,Cloud 9 Air Charters,CLOUDLINE,South Africa
CLD,Clowes Estates Limited,CLOWES,United Kingdom
SDJ,Club 328,SPACEJET,United Kingdom
ISG,Club Air,CLUBAIR,Italy
CST,Coast Air,COAST CENTER,Norway
,Coastal Air,U.S. Virgin Islands,United States
TCL,Coastal Air Transport,TRANS COASTAL,United States
CNG,Coastal Airways,SID-AIR,United States
CSV,Coastal Travels,COASTAL TRAVEL,Tanzania
CHL,Cohlmia Aviation,COHLMIA,United States
OLR,Cola¨¦reos,COLAEREOS,Ecuador
CLE,Colemill Enterprises,COLEMILL,United States
CJC,Colgan Air,COLGAN,United States
CAE,Colibri Aviation,HUMMINGBIRD,Canada
CAT,Cologne Air Transport GmbH,,Germany
CCX,Colt International,,United States
WCO,Columbia Helicopters,COLUMBIA HELI,United States
KLR,Columbus Air Transport,KAY-LER,United States
GHP,Colvin Aviation,GRASSHOPPER EX,United States
COM,Comair,COMAIR,United States
CAW,Comair,COMMERCIAL,South Africa
GCM,Comair Flight Services,GLOBECOM,South Africa
CDE,Comed Group,COMEX,United Kingdom
CVV,Comeravia,COMERAVIA,Venezuela
CRS,Comercial A¨¦rea,COMERCIAL AEREA,Mexico
CMG,Comet Airlines,SUNSPY,Nigeria
FYN,Comfort Air,FLYNN,Germany
CMJ,Comfort Jet Services,COMFORT JET,Togo
CLA,Comlux Aviation,COMLUX,Switzerland
CMH,Commair Aviation,COMMODORE,United Kingdom
CTM,Commandement Du Transport Aerien Militaire Francais,COTAM,France
CML,Commander Air Charter,COMMANDAIR,Canada
CRM,Commander Mexicana,COMMANDERMEX,Mexico
CMS,Commercial Aviation,ACCESS,Canada
GAR,Commodore Aviation,,Australia
CJS,Commonwealth Jet Service,COMMONWEALTH,United States
UCA,CommutAir,COMMUTAIR,United States
CWK,Comores Airlines,CONTICOM,Comoros
CGR,Compagnia Generale Ripreseaeree,COMPRIP,Italy
CMM,Compagnie A¨¦rienne du Mali,CAMALI,Mali
CPM,Compagnie Mauritanienne Des Transports,,Mauritania
GIC,Compagnie de Bauxites de Guinee,CEBEGE,Guinea
AIF,Compa?¨ªa A¨¦rea de Valencia,,Spain
ATF,Compa?¨ªa Aerot¨¦cnicas Fotogr¨¢ficas,AEROTECNICAS,Spain
LCT,Compa?¨ªa De Actividades Y Servicios De Aviaci¨®n,STELLAIR,Spain
EJV,Compania Ejecutiva,EJECUTIVA,Mexico
HSE,Compania Helicopteros Del Sureste,HELISURESTE,Spain
MDR,Compania Mexicana De Aeroplanos,AEROPLANOS,Mexico
MXC,Compania Mexicargo,MEXICARGO,Mexico
HSS,Compa?¨ªa Transportes A¨¦reos Del Sur,TAS HELICOPTEROS,Spain
TAV,Compa?¨ªa de Servicios A¨¦reos Tavisa,TAVISA,Spain
CYF,Company Flight,COMPANY FLIGHT,Denmark
CPZ,Compass Airlines,COMPASS ROSE,United States
CPS,Compass International Airways,COMPASS,United Kingdom
XCO,Compuflight Operations Service,,United States
XCS,Compuserve Incorporated,,United States
CRC,Conair Aviation,CONAIR-CANADA,Canada
COD,Concordavia,CONCORDAVIA,Ukraine
CNR,Condor Aero Services,CONAERO,United States
CIB,Condor,CONDOR BERLIN,Germany
CFG,Condor Flugdienst,CONDOR,Germany
COF,Confort Air,CONFORT,Canada
CAK,Congo Air,,Bahamas
CGA,Congressional Air,CONGRESSIONAL,United States
ROY,Conifair Aviation,,Canada
BSN,Connectair Charters,BASTION,Canada
CAC,Conquest Airlines,CONQUEST AIR,United States
CXO,Conroe Aviation Services,CONROE AIR,United States
VCH,Consorcio Helitec,CONSORCIO HELITEC,Venezuela
UZA,Constanta Airline,CONSTANTA,Ukraine
KIS,Contactair,CONTACTAIR,Germany
XCL,Contel ASC,,United States
COA,Continental Airlines,CONTINENTAL,United States
PVV,Continental Airways,CONTAIR,Russia
,Continental Express,JETLINK,United States
CMI,Continental Micronesia,AIR MIKE,United States
CON,Continental Oil,CONOCO,United States
VCV,Conviasa,CONVIASA,Venezuela
CKA,Cook Inlet Aviation,COOK-AIR,United States
SVY,Cooper Aerial Surveys,SURVEYOR,United Kingdom
CMP,Copa Airlines,COPA,Panama
CAT,Copenhagen Air Taxi,AIRCAT,Denmark
COP,Copper State Air Service,COPPER STATE,United States
AAQ,Copterline,COPTERLINE,Finland
CCW,Central Charter,CENTRAL CHARTER,Czech Republic
CAI,Corendon Airlines,CORENDON,Turkey
CND,Corendon Dutch Airlines,DUTCH CORENDON,Netherlands
CRA,Coronado Aerol¨ªneas,CORAL,Colombia
CPB,Corpac Canada,PENTA,Canada
CNC,Corporaci¨®n A¨¦reo Cencor,CENCOR,Mexico
CPG,Corporacion Aeroangeles,CORPORANG,Mexico
CGY,Corporacion Paraguaya De Aeronautica,,Paraguay
CPT,Corporate Air,AIR SPUR,United States
CPR,Corporate Air,CORPAIR,United States
CPO,Corporate Aircraft Company,MOKAN,United States
COO,Corporate Airlink,CORPORATE,Canada
CKE,Corporate Aviation Services,CHECKMATE,United States
VHT,Corporate Flight International,VEGAS HEAT,United States
VTE,Corporate Flight Management,VOLUNTEER,United States
CJI,Corporate Jets,SEA JET,United States
CRL,Corsairfly,CORSAIR,France
CCM,Corse M¨¦diterran¨¦e,CORSICA,France
COZ,Cosmic Air,COSMIC AIR,Nepal
COT,Costa Airlines,,Venezuela
CHI,Cougar Helicopters,COUGAR,Canada
MGB,Coulson Flying Service,MOCKINGBIRD,United Kingdom
NSW,Country Connection Airlines,,Australia
CIK,Country International Airlines,COUNTRY AIR,Kyrgyzstan
CSD,Courier Services,DELIVERY,United States
CUT,Court Helicopters,COURT AIR,South Africa
OU,Court Line,COURTLINE,United Kingdom
CVL,Coval Air,COVAL,Canada
COW,COWI,COWI,Denmark
COY,Coyne Aviation,COYNE AIR,United Kingdom
CFD,Cranfield University,AERONAUT,United Kingdom
CRE,Cree Airways,CREE AIR,Canada
ELM,Crelam,CRELAM,Mexico
CAN,Crest Aviation,CREST,United Kingdom
KRM,Crimea Universal Avia,TRANS UNIVERSAL,Ukraine
CTN,Croatia Airlines,CROATIA,Croatia
HRZ,Croatian Air Force,CROATIAN AIRFORCE,Croatia
CRX,Cross Aviation,CROSSAIR,United Kingdom
ECC,Crossair Europe,Cigogne,Switzerland
CWX,Crow Executive Air,CROW EXPRESS,United States
CKR,Crown Air Systems,CROWN AIR,United States
CRO,Crown Airways,CROWN AIRWAYS,United States
CRW,Crownair,REGAL,Canada
VCR,Cruiser Linhas A¨¦reas,VOE CRUISER,Brazil
CTY,Cryderman Air Service,CENTURY,United States
CYT,Crystal Shamrock,CRYSTAL-AIR,United States
IRO,CSA Air,IRON AIR,United States
CUB,Cubana de Aviaci¨®n,CUBANA,Cuba
CTF,Cutter Aviation,CUTTER FLIGHT,United States
CBL,Cumberland Airways?(Nicholson Air Service),CUMBERLAND,United States
CTT,Custom Air Transport,CATT,United States
RGN,Cygnus Air,CYGNUS AIR,Spain
CYC,Cyprair Tours,CYPRAIR,Cyprus
CYS,Cypress Airlines,SKYBIRD,Canada
CYP,Cyprus Airways,CYPRUS,Cyprus
KYV,Cyprus Turkish Airlines,AIRKIBRIS,Turkey
CEF,Czech Air Force,CZECH AIR FORCE,Czech Republic
AHD,Czech Air Handling,AIRHANDLING,Czech Republic
CSA,Czech Airlines,CSA,Czech Republic
CIE,Czech Government Flying Service,CZECH REPUBLIC,Czech Republic
CGP,Cargo Plus Aviation,,United Arab Emirates
CDC,CDI Cargo Airlines,HUALONG,China
HNL,CHC Helicopters Netherlands,MAPLELEAF,Netherlands
KEM,CemAir,CEMAIR,South Africa
JLH,Centro de Servicio Aeronautico,CESA,Mexico
FCB,Cobalt,NEW AGE,Cyprus
CVK,CAVOK Airlines,CARGO LINE,Ukraine
CLI,Clickair,CLICKJET,Spain
DJT,Dreamjet,DREAMJET,France
DPJ,Delta Private Jets,JET CARD,United States
DJR,Desert Jet,DESERT FLIGHT,United States
DLC,Dehong South Asian General Aviation,SOARCOPTER,China
DNS,Dniproaviaservis Company,,Ukraine
DRF,Dream Flyers Training Center,,Spain
DMF,DMCFLY,DEMLY,Mexico
NAU,Danaus Lineas Aereas,DANAUS,Mexico
GDF,DF Aviation,,Ukraine
DDA,D & D Aviation,DUSTY,United States
DNK,D&K Aviation,DIRECT JET,United States
VPA,DanubeWings,VIP TAXI,Slovakia
DHE,DAP Helicopteros,HELIDAP,Chile
VLF,DFS UK Limited,VOLANTE,United Kingdom
DSR,DAS Air Cargo,DAIRAIR,Uganda
RKC,DAS Airlines,DAS CONGO,Democratic Republic of the Congo
DTR,DAT Danish Air Transport,DANISH,Denmark
ENT,DAT Enterprise Limited,DATENT,United Kingdom
BDN,DERA Boscombe Down,GAUNTLET,United Kingdom
DSN,DESNA,DESNA,Ukraine
DET,DETA Air,SAMAL,Kazakhstan
DGO,DGO Jet,DGO JET,Mexico
DAE,DHL Aero Expreso,YELLOW,Panama
DHK,DHL Air Limited,WORLD EXPRESS,United Kingdom
DHV,DHL Aviation,WORLDSTAR,South Africa
DHX,DHL International,DILMUN,Bahrain
JOS,DHL de Guatemala,,Guatemala
RSK,DSWA,REDSKIN,United States
DAO,Daallo Airlines,DALO AIRLINES,Djibouti
DAG,Dagestan Airlines,DAGAL,Russia
DHA,Dahla Airlines,,Democratic Republic of Congo
DCS,DC Aviation,TWIN STAR,Germany
DCX,Daimler-Chrysler,DAIMLER,United States
DKA,Daka,,Kazakhstan
DLR,Dala Air Services,DALA AIR,Nigeria
KHB,Dalavia,DALAVIA,Russia
DXP,Dallas Express Airlines,DALLAS EXPRESS,United States
DAS,Damascene Airways,AIRDAM,Syrian Arab Republic
DSA,Danbury Airways,DANBURY AIRWAYS,United States
DOP,Dancopter,DANCOPTER,Denmark
DAF,Danish Air Force,DANISH AIRFORCE,Denmark
DDL,Danish Air Lines,,Denmark
DAR,Danish Army,DANISH ARMY,Denmark
DNY,Danish Navy,DANISH NAVY,Denmark
DNU,Danu Oro Transportas,DANU,Lithuania
DRT,Darta,DARTA,France
DWT,Darwin Airline,DARWIN,Switzerland
DSQ,Dasab Airlines,DASAB AIR,Uganda
DSH,Dash Air Charter,DASH CHARTER,United States
GOB,Dash Aviation,PILGRIM,United Kingdom
DGX,Dasnair,DASNA,Switzerland
DAB,Dassault Aviation,,France
CVF,Dassault Falcon Jet Corporation,CLOVERLEAF,United States
DSO,Dassault Falcon Service,DASSAULT,France
DTN,Data International,DATA AIR,Sudan
XDT,Date Transformation Corp,,United States
DAU,Dauair,DAUAIR,Germany
DCO,David Crawshaw Consultants Limited,,United Kingdom
DWN,Dawn Air,DAWN AIR,United States
DJS,DayJet,DAYJET,United States
DAY,Daya Aviation,DAYA,Sri Lanka
DHC,De Havilland,DEHAVILLAND,Canada
IAY,Deadalos Flugtbetriebs,IASON,Austria
DAA,Decatur Aviation,DECUR,United States
DKN,Deccan Charters,DECCAN,India
JDC,Deere and Company,JOHN DEERE,United States
DWR,Delaware Skyways,DELAWARE,United States
DEA,Delta Aerotaxi,JET SERVICE,Italy
SNO,Delta Air Charter,SNOWBALL,Canada
ELJ,Delta Private Jets,ELITE JET,United States
DAL,Delta Air Lines,DELTA,United States
KMB,Delta Engineering Aviation,KEMBLEJET,United Kingdom
DLI,Delta Express International,DELTA EXPRESS,Ukraine
DSU,Delta State University,DELTA STATE,United States
DNM,Denim Air,DENIM,Netherlands
FEC,Denver Express,FALCON EXPRESS,United States
DJT,Denver Jet,DENVER JET,United States
FGC,Departament d'Agricultura de la?Generalitat de Catalunya,FORESTALS,Spain
DRY,Deraya Air Taxi,DERAYA,Indonesia
DRX,Des R Cargo Express,,Mauritania
MIZ,Desarrollo Milaz,MILAZ,Mexico
DTY,Destiny Air Services,DESTINY,Sierra Leone
,Deutsche Bahn,,Germany
AMB,Deutsche Rettungsflugwacht,CIVIL AIR AMBULANCE,Germany
LFO,Deutsches Zentrum fur Luft-und Raumfahrt EV,LUFO,Germany
DIS,Di Air,DI AIR,Serbia
SPK,Diamond Aviation,SPARKLE,United States
DRB,Didier Rousset Buy,DIDIER,Chile
DGT,Digital Equipment Corporation,DIGITAL,United States
DIP,Diplomatic Freight Services,DIPFREIGHT,United Kingdom
ENA,Direcci¨®n General de Aviaci¨®n Civil y Telecomunicasciones,ENA,Spain
DIA,Direct Air,BLUE SKY,United States
